laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
300,15.6,8,3.2,1299.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
301,15.6,8,2.5,979.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.8,256000.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
302,17.3,16,3.42,2884.86,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1920,1080,2.9,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
303,15.6,6,2.4,499.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,1000000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
304,15.6,16,1.63,1468.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
305,14.0,4,1.3,509.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.4,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
306,17.3,16,2.9,2122.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
307,17.3,6,2.8,649.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1600,900,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
308,15.6,8,2.2,549.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,2000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
309,15.6,8,2.5,1265.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
310,15.6,4,2.2,359.99,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
311,13.3,16,1.28,1975.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
312,15.6,8,2.2,1043.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
313,15.6,8,2.3,819.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
314,15.6,4,1.86,469.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
315,13.3,8,1.1,999.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
316,13.3,16,1.21,2499.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3840,2160,1.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
317,15.6,16,2.8,2099.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
318,15.6,8,2.23,469.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.2,256000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
319,11.6,2,1.1,275.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1366,768,1.1,32000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
320,15.6,8,2.33,844.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
321,13.3,16,1.29,2449.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3840,2160,1.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
322,13.3,4,1.45,459.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,16000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
323,14.0,8,1.95,980.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
324,11.6,4,1.4,485.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
325,14.0,8,1.48,1292.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
326,17.3,4,2.79,589.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1600,900,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
327,14.0,8,2.0,1094.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
329,15.6,8,2.1,902.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
330,15.6,8,2.2,659.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.7,256000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
331,14.0,4,1.44,292.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,32000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
332,15.6,6,2.23,549.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
333,15.6,8,1.7,1049.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
334,12.5,8,1.26,1335.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
335,15.6,32,2.06,2639.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3840,2160,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
336,17.3,8,2.7,1199.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
337,15.6,8,2.0,943.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
